CLASSROOM_UNIT_ID,professor_id,subject_variant,subject_name,year,session,n_student_classroom_observations,n_unique_students,n_unique_careers,mean_visits,median_visits,max_visits,mean_raw_grade_numeric,raw_grade_missing_count,raw_grade_non_missing_count,mean_impmean,mean_impkde,raw_grade_missing_prop,classroom_size
23425 | MAT1022 | 2019 | PRIMAVERA,23425,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,16,0.5,0.0,5,8.65,2,28,8.65,8.32,0.06666666666666667,30
23442 | MAT1022 | 2019 | PRIMAVERA,23442,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,14,0.5666666666666667,0.0,4,8.124,5,25,7.2325,7.293333333333334,0.16666666666666666,30
23452 | MAT1012 | 2019 | OTOÑO,23452,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,30,30,18,0.9666666666666667,0.0,12,8.18,5,25,7.491666666666666,7.1866666666666665,0.16666666666666666,30
23453 | MAT1022 | 2019 | PRIMAVERA,23453,MAT1022,CÁLCULO I,2019,PRIMAVERA,30,30,16,1.4,0.0,20,8.811111111111112,3,27,8.633333333333333,8.54,0.1,30
23453 | MAT1032 | 2019 | PRIMAVERA,23453,MAT1032,ÁLGEBRA LINEAL,2019,PRIMAVERA,30,30,12,1.9666666666666666,0.0,16,8.916,5,25,8.68,8.046666666666667,0.16666666666666666,30
23824 | MAT1012 | 2019 | OTOÑO,23824,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,30,30,17,0.6333333333333333,0.0,7,9.135714285714286,2,28,8.54,8.54,0.06666666666666667,30
23874 | MAT1012 | 2019 | OTOÑO,23874,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,30,30,13,1.1666666666666667,0.0,12,7.854166666666667,6,24,6.8533333333333335,6.866666666666666,0.2,30
23897 | MAT1012 | 2019 | OTOÑO,23897,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,30,30,9,0.8,0.0,6,8.428571428571429,2,28,8.016666666666667,8.073333333333332,0.06666666666666667,30
20792 | MAT1022 | 2020 | PRIMAVERA,20792,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,15,8.566666666666666,6.5,42,8.910714285714286,2,28,8.787777777777778,8.773333333333333,0.06666666666666667,30
21779 | MAT1012 | 2020 | OTOÑO,21779,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,9,0.4,0.0,4,9.474074074074073,3,27,9.474074074074073,8.896666666666667,0.1,30
21815 | MAT1012 | 2020 | OTOÑO,21815,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,14,1.3666666666666667,0.0,9,9.420689655172414,1,29,9.223333333333333,9.223333333333333,0.03333333333333333,30
21853 | MAT1022 | 2020 | PRIMAVERA,21853,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,17,2.6333333333333333,1.0,19,8.273076923076923,4,26,8.043333333333333,8.053333333333333,0.13333333333333333,30
22114 | MAT1012 | 2020 | OTOÑO,22114,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,3,0.6333333333333333,0.0,6,8.774074074074074,3,27,8.261666666666667,8.139999999999999,0.1,30
22446 | MAT1012 | 2020 | PRIMAVERA,22446,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,30,30,18,0.16666666666666666,0.0,3,8.567857142857143,2,28,8.24,8.24,0.06666666666666667,30
22446 | MAT1022 | 2020 | PRIMAVERA,22446,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,15,0.9,0.0,7,8.848275862068967,1,29,8.848275862068967,8.676666666666668,0.03333333333333333,30
22503 | MAT1052 | 2020 | PRIMAVERA,22503,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2020,PRIMAVERA,30,30,8,0.3333333333333333,0.0,2,7.65,8,22,6.532666666666667,6.263333333333334,0.26666666666666666,30
23152 | MAT1022 | 2020 | PRIMAVERA,23152,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,16,1.6333333333333333,0.0,9,8.920689655172414,1,29,8.81777777777778,8.79,0.03333333333333333,30
23411 | MAT1012 | 2020 | OTOÑO,23411,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,13,0.7333333333333333,0.0,6,8.261538461538462,4,26,7.846666666666667,7.6899999999999995,0.13333333333333333,30
23411 | MAT1012 | 2020 | PRIMAVERA,23411,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,30,30,16,0.8,0.0,7,7.239999999999999,15,15,5.5,4.796666666666667,0.5,30
23411 | MAT1022 | 2020 | OTOÑO,23411,MAT1022,CÁLCULO I,2020,OTOÑO,30,30,16,1.8333333333333333,0.0,17,8.910714285714286,2,28,8.793333333333333,8.770000000000001,0.06666666666666667,30
23425 | MAT1022 | 2020 | PRIMAVERA,23425,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,14,2.3666666666666667,0.0,17,8.71,0,30,8.71,8.71,0.0,30
23434 | MAT1012 | 2020 | OTOÑO,23434,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,9,1.2666666666666666,0.0,10,8.164,5,25,7.617222222222222,7.676666666666667,0.16666666666666666,30
23442 | MAT1022 | 2020 | PRIMAVERA,23442,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,16,1.4333333333333333,1.0,6,8.946428571428571,2,28,8.79,8.79,0.06666666666666667,30
23452 | MAT1022 | 2020 | PRIMAVERA,23452,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,13,2.6,1.0,25,9.466666666666667,0,30,9.466666666666667,9.466666666666667,0.0,30
23823 | MAT1022 | 2020 | PRIMAVERA,23823,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,15,3.9,1.0,35,8.13076923076923,4,26,7.742666666666667,7.663333333333333,0.13333333333333333,30
23824 | MAT1022 | 2020 | OTOÑO,23824,MAT1022,CÁLCULO I,2020,OTOÑO,30,30,17,1.2666666666666666,0.0,15,8.620689655172415,1,29,8.398333333333333,8.433333333333334,0.03333333333333333,30
23835 | MAT1012 | 2020 | OTOÑO,23835,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,9,2.3666666666666667,0.0,17,7.98,5,25,7.697222222222223,7.6466666666666665,0.16666666666666666,30
23837 | MAT1022 | 2020 | PRIMAVERA,23837,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,16,4.233333333333333,3.0,28,8.5,2,28,8.22,8.22,0.06666666666666667,30
23874 | MAT1012 | 2020 | OTOÑO,23874,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,14,4.266666666666667,0.0,114,7.541666666666667,6,24,6.616666666666666,6.306666666666667,0.2,30
23874 | MAT1012 | 2020 | PRIMAVERA,23874,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,30,30,16,1.9,0.0,21,7.061538461538461,4,26,6.7844444444444445,6.903333333333333,0.13333333333333333,30
23874 | MAT1022 | 2020 | PRIMAVERA,23874,MAT1022,CÁLCULO I,2020,PRIMAVERA,30,30,17,1.0666666666666667,0.0,6,7.325925925925926,3,27,7.148717948717948,7.1433333333333335,0.1,30
23885 | MAT1022 | 2020 | OTOÑO,23885,MAT1022,CÁLCULO I,2020,OTOÑO,30,30,14,0.9666666666666667,0.0,4,8.693333333333333,0,30,8.693333333333333,8.693333333333333,0.0,30
23978 | MAT1012 | 2020 | OTOÑO,23978,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,7,0.8333333333333334,0.0,11,9.374074074074073,3,27,9.374074074074073,8.806666666666667,0.1,30
24086 | MAT1012 | 2020 | OTOÑO,24086,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,30,30,9,2.1333333333333333,0.0,10,8.569230769230769,4,26,7.99,7.989999999999999,0.13333333333333333,30
18269 | MAT1012 | 2021 | PRIMAVERA,18269,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,PRIMAVERA,30,30,16,1.0,0.0,6,8.033333333333333,6,24,7.173333333333333,7.09,0.2,30
24117 | MAT1012 | 2021 | PRIMAVERA,24117,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,PRIMAVERA,30,30,16,1.3,0.0,17,8.620689655172415,1,29,8.583333333333334,8.456666666666667,0.03333333333333333,30
24510 | MAT1012 | 2021 | PRIMAVERA,24510,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,PRIMAVERA,30,30,15,1.3666666666666667,0.5,10,7.782758620689655,1,29,7.5233333333333325,7.5233333333333325,0.03333333333333333,30
22109 | MAT2092 | 2022 | OTOÑO,22109,MAT2092,ESTADÍSTICA PARA CIENCIAS DE LA SALUD,2022,OTOÑO,30,30,1,0.8,0.5,3,7.979310344827587,1,29,7.895,7.776666666666667,0.03333333333333333,30
22767 | MAT2092 | 2022 | OTOÑO,22767,MAT2092,ESTADÍSTICA PARA CIENCIAS DE LA SALUD,2022,OTOÑO,30,30,1,0.0,0.0,0,8.389999999999999,0,30,8.389999999999999,8.389999999999999,0.0,30
21192 | MAT1012 | 2023 | OTOÑO,21192,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,30,30,11,1.7333333333333334,0.0,19,9.416666666666666,0,30,9.416666666666666,9.416666666666666,0.0,30
21852 | MAT2022 | 2023 | OTOÑO,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2023,OTOÑO,30,30,7,4.3,2.0,18,9.374074074074073,3,27,9.116666666666667,9.116666666666667,0.1,30
22521 | MAT1012 | 2023 | OTOÑO,22521,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,30,30,14,1.6,0.0,28,7.74,10,20,6.071111111111111,5.3,0.3333333333333333,30
23096 | MAT1012 | 2023 | OTOÑO,23096,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,30,30,5,0.8666666666666667,0.0,7,8.603846153846153,4,26,7.923333333333333,7.983333333333333,0.13333333333333333,30
23839 | MAT1012 | 2023 | OTOÑO,23839,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,30,30,14,1.1666666666666667,0.0,8,8.744444444444444,3,27,8.620000000000001,8.24,0.1,30
23852 | MAT1022 | 2023 | OTOÑO,23852,MAT1022,CÁLCULO I,2023,OTOÑO,30,30,14,3.533333333333333,1.0,23,8.76551724137931,1,29,8.723333333333333,8.596666666666666,0.03333333333333333,30
23897 | MAT1022 | 2023 | PRIMAVERA,23897,MAT1022,CÁLCULO I,2023,PRIMAVERA,30,30,14,3.533333333333333,2.0,30,9.316666666666666,0,30,9.316666666666666,9.316666666666666,0.0,30
23978 | MAT2012 | 2023 | OTOÑO,23978,MAT2012,CÁLCULO II,2023,OTOÑO,30,30,12,4.9,1.0,43,9.05,0,30,9.05,9.05,0.0,30
24097 | MAT1012 | 2023 | OTOÑO,24097,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,30,30,13,1.2,0.0,8,8.975862068965517,1,29,8.676666666666668,8.676666666666668,0.03333333333333333,30
21192 | MAT1012 | 2024 | OTOÑO,21192,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,30,30,13,0.0,0.0,0,9.413793103448276,1,29,9.236666666666668,9.236666666666668,0.03333333333333333,30
21262 | MAT2022 | 2024 | OTOÑO,21262,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,OTOÑO,30,30,8,2.7666666666666666,0.0,15,8.722222222222221,3,27,8.23,7.86,0.1,30
22114 | MAT2012 | 2024 | OTOÑO,22114,MAT2012,CÁLCULO II,2024,OTOÑO,30,30,12,1.8333333333333333,0.0,14,8.731034482758622,1,29,8.525555555555556,8.52,0.03333333333333333,30
22472 | MAT1012 | 2024 | OTOÑO,22472,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,30,30,11,0.7333333333333333,0.0,9,8.338461538461539,4,26,7.944,7.52,0.13333333333333333,30
23148 | MAT1022 | 2024 | PRIMAVERA,23148,MAT1022,CÁLCULO I,2024,PRIMAVERA,30,30,16,2.7666666666666666,1.0,18,8.757142857142856,2,28,8.613333333333333,8.583333333333334,0.06666666666666667,30
23148 | MAT2012 | 2024 | OTOÑO,23148,MAT2012,CÁLCULO II,2024,OTOÑO,30,30,11,2.0,0.0,18,8.84074074074074,3,27,8.706666666666667,8.326666666666666,0.1,30
23152 | MAT1022 | 2024 | PRIMAVERA,23152,MAT1022,CÁLCULO I,2024,PRIMAVERA,30,30,17,2.466666666666667,1.0,15,8.641666666666667,6,24,8.185333333333334,7.273333333333334,0.2,30
23153 | MAT1012 | 2024 | OTOÑO,23153,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,30,30,17,0.0,0.0,0,9.295454545454545,8,22,9.295454545454545,7.803333333333333,0.26666666666666666,30
23836 | MAT1012 | 2024 | OTOÑO,23836,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,30,30,12,0.0,0.0,0,9.484,5,25,9.153333333333334,8.52,0.16666666666666666,30
23885 | MAT1022 | 2024 | PRIMAVERA,23885,MAT1022,CÁLCULO I,2024,PRIMAVERA,30,30,15,2.3,0.0,21,9.137931034482758,1,29,9.137931034482758,8.956666666666667,0.03333333333333333,30
23887 | MAT2022 | 2024 | OTOÑO,23887,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,OTOÑO,30,30,6,1.6333333333333333,0.0,8,8.334615384615384,4,26,7.7860000000000005,7.760000000000001,0.13333333333333333,30
23978 | MAT1012 | 2024 | OTOÑO,23978,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,30,30,14,0.0,0.0,0,8.775,2,28,8.69,8.436666666666666,0.06666666666666667,30
24827 | MAT1012 | 2024 | OTOÑO,24827,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,30,30,6,0.0,0.0,0,8.133333333333333,3,27,7.934444444444444,7.956666666666666,0.1,30
25510 | MAT1012 | 2024 | OTOÑO,25510,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,30,30,11,0.0,0.0,0,9.107692307692307,4,26,8.893333333333334,8.386666666666667,0.13333333333333333,30
25503 | MAT1022 | 2025 | PRIMAVERA,25503,MAT1022,CÁLCULO I,2025,PRIMAVERA,30,30,15,0.0,0.0,0,9.686666666666667,0,30,9.686666666666667,9.686666666666667,0.0,30
25531 | MAT1022 | 2025 | PRIMAVERA,25531,MAT1022,CÁLCULO I,2025,PRIMAVERA,30,30,14,0.4666666666666667,0.0,11,9.113793103448277,1,29,9.113793103448277,8.933333333333334,0.03333333333333333,30
25843 | MAT1022 | 2025 | PRIMAVERA,25843,MAT1022,CÁLCULO I,2025,PRIMAVERA,30,30,17,0.23333333333333334,0.0,7,8.003703703703703,3,27,7.695333333333334,7.2733333333333325,0.1,30
21262 | MAT1022 | 2019 | PRIMAVERA,21262,MAT1022,CÁLCULO I,2019,PRIMAVERA,29,29,15,1.5517241379310345,0.0,10,8.605,9,20,8.013793103448275,7.76551724137931,0.3103448275862069,29
21815 | MAT2022 | 2019 | PRIMAVERA,21815,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2019,PRIMAVERA,29,29,7,0.13793103448275862,0.0,2,9.232142857142858,1,28,8.96896551724138,8.96896551724138,0.034482758620689655,29
21852 | MAT2022 | 2019 | PRIMAVERA,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2019,PRIMAVERA,29,29,8,0.27586206896551724,0.0,4,8.866666666666667,5,24,8.320689655172414,8.010344827586207,0.1724137931034483,29
22446 | MAT1012 | 2019 | OTOÑO,22446,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,29,29,16,1.6551724137931034,0.0,10,7.911538461538461,3,26,7.48103448275862,7.093103448275862,0.10344827586206896,29
22480 | MAT1012 | 2019 | PRIMAVERA,22480,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,PRIMAVERA,29,29,16,0.6206896551724138,0.0,4,8.277777777777779,2,27,7.858620689655172,7.706896551724138,0.06896551724137931,29
23133 | MAT1022 | 2019 | PRIMAVERA,23133,MAT1022,CÁLCULO I,2019,PRIMAVERA,29,29,15,1.0344827586206897,0.0,7,8.568,4,25,8.356896551724137,8.16551724137931,0.13793103448275862,29
23152 | MAT1022 | 2019 | PRIMAVERA,23152,MAT1022,CÁLCULO I,2019,PRIMAVERA,29,29,15,2.7241379310344827,1.0,34,8.77142857142857,1,28,8.691379310344828,8.655172413793103,0.034482758620689655,29
23153 | MAT1022 | 2019 | PRIMAVERA,23153,MAT1022,CÁLCULO I,2019,PRIMAVERA,29,29,16,1.6551724137931034,0.0,35,8.77142857142857,8,21,7.386206896551724,6.3517241379310345,0.27586206896551724,29
20792 | MAT1012 | 2020 | PRIMAVERA,20792,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,29,29,18,1.8620689655172413,0.0,19,6.377272727272728,7,22,4.870114942528735,4.875862068965517,0.2413793103448276,29
21779 | MAT1012 | 2020 | PRIMAVERA,21779,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,29,29,13,1.6206896551724137,0.0,13,8.607999999999999,4,25,8.188505747126436,8.055172413793104,0.13793103448275862,29
22473 | MAT1022 | 2020 | PRIMAVERA,22473,MAT1022,CÁLCULO I,2020,PRIMAVERA,29,29,13,3.793103448275862,2.0,22,9.60344827586207,0,29,9.60344827586207,9.60344827586207,0.0,29
23096 | MAT1022 | 2020 | PRIMAVERA,23096,MAT1022,CÁLCULO I,2020,PRIMAVERA,29,29,17,2.2413793103448274,1.0,13,8.704,4,25,8.435862068965516,8.382758620689655,0.13793103448275862,29
23837 | MAT1012 | 2020 | PRIMAVERA,23837,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,29,29,13,1.1724137931034482,0.0,8,7.504347826086956,6,23,7.079310344827586,6.996551724137931,0.20689655172413793,29
23885 | MAT1022 | 2020 | PRIMAVERA,23885,MAT1022,CÁLCULO I,2020,PRIMAVERA,29,29,15,2.6551724137931036,1.0,14,9.182142857142859,1,28,9.182142857142859,8.993103448275862,0.034482758620689655,29
23897 | MAT1012 | 2020 | PRIMAVERA,23897,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,29,29,17,1.103448275862069,0.0,9,9.093103448275862,0,29,9.093103448275862,9.093103448275862,0.0,29
22446 | MAT1012 | 2021 | OTOÑO,22446,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,OTOÑO,29,29,16,0.3448275862068966,0.0,5,8.525,5,24,7.50919540229885,7.548275862068966,0.1724137931034483,29
24086 | MAT1012 | 2021 | PRIMAVERA,24086,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2021,PRIMAVERA,29,29,15,1.206896551724138,0.0,10,9.078571428571427,1,28,8.998850574712643,9.006896551724138,0.034482758620689655,29
24085 | MAT2012 | 2022 | OTOÑO,24085,MAT2012,CÁLCULO II,2022,OTOÑO,29,29,15,2.7586206896551726,0.0,16,9.433333333333334,2,27,8.817241379310344,8.817241379310344,0.06896551724137931,29
24117 | MAT2012 | 2022 | OTOÑO,24117,MAT2012,CÁLCULO II,2022,OTOÑO,29,29,15,2.793103448275862,1.0,32,7.5590909090909095,7,22,6.810344827586207,5.837931034482758,0.2413793103448276,29
21852 | MAT1052 | 2023 | PRIMAVERA,21852,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2023,PRIMAVERA,29,29,7,0.27586206896551724,0.0,7,9.133333333333333,2,27,8.955172413793104,8.889655172413793,0.06896551724137931,29
22115 | MAT1012 | 2023 | OTOÑO,22115,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,29,29,17,2.793103448275862,0.0,34,7.894736842105263,10,19,6.540229885057471,6.4896551724137925,0.3448275862068966,29
22473 | MAT1022 | 2023 | PRIMAVERA,22473,MAT1022,CÁLCULO I,2023,PRIMAVERA,29,29,19,4.620689655172414,1.0,48,8.960714285714285,1,28,8.908620689655173,8.906896551724138,0.034482758620689655,29
22767 | MAT2022 | 2023 | OTOÑO,22767,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2023,OTOÑO,29,29,6,2.689655172413793,0.0,36,9.203703703703704,2,27,9.058620689655172,9.058620689655172,0.06896551724137931,29
23148 | MAT1012 | 2023 | OTOÑO,23148,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,29,29,17,2.310344827586207,1.0,18,8.06842105263158,10,19,7.349425287356323,6.396551724137931,0.3448275862068966,29
23823 | MAT1012 | 2023 | PRIMAVERA,23823,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,PRIMAVERA,29,29,12,2.4827586206896552,1.0,16,8.545833333333333,5,24,7.7908045977011495,7.417241379310345,0.1724137931034483,29
23824 | MAT1012 | 2023 | OTOÑO,23824,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2023,OTOÑO,29,29,15,1.2413793103448276,0.0,7,7.6125,5,24,6.3,6.3,0.1724137931034483,29
23852 | MAT1022 | 2023 | PRIMAVERA,23852,MAT1022,CÁLCULO I,2023,PRIMAVERA,29,29,15,3.3448275862068964,1.0,20,9.192857142857141,1,28,9.017241379310345,9.017241379310345,0.034482758620689655,29
24827 | MAT1022 | 2023 | PRIMAVERA,24827,MAT1022,CÁLCULO I,2023,PRIMAVERA,29,29,14,4.103448275862069,1.0,43,9.276,4,25,8.865517241379312,8.865517241379312,0.13793103448275862,29
22109 | MAT2022 | 2024 | OTOÑO,22109,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2024,OTOÑO,29,29,7,1.5862068965517242,0.0,18,7.35,3,26,7.126436781609195,7.055172413793104,0.10344827586206896,29
22114 | MAT1012 | 2024 | OTOÑO,22114,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,29,29,11,0.10344827586206896,0.0,3,7.895238095238096,8,21,6.751724137931035,6.479310344827587,0.27586206896551724,29
22114 | MAT1032 | 2024 | PRIMAVERA,22114,MAT1032,ÁLGEBRA LINEAL,2024,PRIMAVERA,29,29,8,2.7241379310344827,1.0,15,8.64074074074074,2,27,8.23103448275862,8.210344827586207,0.06896551724137931,29
22471 | MAT1022 | 2024 | PRIMAVERA,22471,MAT1022,CÁLCULO I,2024,PRIMAVERA,29,29,15,1.3103448275862069,0.0,17,7.525,13,16,5.227586206896552,5.306896551724138,0.4482758620689655,29
23452 | MAT1032 | 2024 | OTOÑO,23452,MAT1032,ÁLGEBRA LINEAL,2024,OTOÑO,29,29,13,0.6896551724137931,0.0,8,8.860714285714286,1,28,8.803448275862069,8.782758620689656,0.034482758620689655,29
23885 | MAT2012 | 2024 | OTOÑO,23885,MAT2012,CÁLCULO II,2024,OTOÑO,29,29,12,2.5172413793103448,1.0,11,9.335714285714285,1,28,9.335714285714285,9.141379310344828,0.034482758620689655,29
25503 | MAT1012 | 2024 | OTOÑO,25503,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2024,OTOÑO,29,29,11,0.0,0.0,0,9.38076923076923,3,26,8.410344827586208,8.410344827586208,0.10344827586206896,29
21852 | MAT1052 | 2025 | PRIMAVERA,21852,MAT1052,ESTADÍSTICA PARA CIENCIAS SOCIALES,2025,PRIMAVERA,29,29,8,0.06896551724137931,0.0,2,9.517857142857142,1,28,9.517857142857142,9.317241379310344,0.034482758620689655,29
22446 | MAT1022 | 2025 | PRIMAVERA,22446,MAT1022,CÁLCULO I,2025,PRIMAVERA,29,29,10,0.034482758620689655,0.0,1,8.5,3,26,7.993103448275861,7.993103448275861,0.10344827586206896,29
15282 | MAT1012 | 2019 | OTOÑO,15282,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,28,28,16,1.75,1.0,14,8.107692307692307,2,26,7.882857142857143,7.878571428571428,0.07142857142857142,28
21228 | MAT2022 | 2019 | OTOÑO,21228,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2019,OTOÑO,28,28,7,1.5714285714285714,0.0,14,8.104166666666666,4,24,7.577857142857143,7.271428571428571,0.14285714285714285,28
22091 | MAT2022 | 2019 | OTOÑO,22091,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2019,OTOÑO,28,28,5,2.107142857142857,1.0,12,8.914285714285715,0,28,8.914285714285715,8.914285714285715,0.0,28
22109 | MAT1022 | 2019 | PRIMAVERA,22109,MAT1022,CÁLCULO I,2019,PRIMAVERA,28,28,14,0.4642857142857143,0.0,3,8.377777777777778,10,18,7.1119047619047615,6.885714285714286,0.35714285714285715,28
22471 | MAT1012 | 2019 | OTOÑO,22471,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,28,28,13,3.7857142857142856,0.0,33,8.626666666666667,13,15,5.2250000000000005,5.2250000000000005,0.4642857142857143,28
22521 | MAT1012 | 2019 | OTOÑO,22521,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2019,OTOÑO,28,28,16,1.8214285714285714,0.0,21,7.507692307692308,15,13,5.610714285714286,4.428571428571429,0.5357142857142857,28
23411 | MAT1022 | 2019 | PRIMAVERA,23411,MAT1022,CÁLCULO I,2019,PRIMAVERA,28,28,16,0.6071428571428571,0.0,4,8.691304347826087,5,23,8.417857142857143,8.389285714285714,0.17857142857142858,28
23411 | MAT1032 | 2019 | OTOÑO,23411,MAT1032,ÁLGEBRA LINEAL,2019,OTOÑO,28,28,14,2.2142857142857144,1.0,18,8.14,8,20,6.042857142857143,6.042857142857143,0.2857142857142857,28
18269 | MAT1012 | 2020 | OTOÑO,18269,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,28,28,5,3.4642857142857144,3.0,15,9.657142857142857,0,28,9.657142857142857,9.657142857142857,0.0,28
18269 | MAT2012 | 2020 | OTOÑO,18269,MAT2012,CÁLCULO II,2020,OTOÑO,28,28,17,1.5714285714285714,0.0,8,8.9,1,27,8.582142857142857,8.582142857142857,0.03571428571428571,28
20792 | MAT1012 | 2020 | OTOÑO,20792,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,OTOÑO,28,28,6,5.214285714285714,3.0,26,8.36,3,25,7.908928571428572,7.8,0.10714285714285714,28
21852 | MAT2022 | 2020 | PRIMAVERA,21852,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2020,PRIMAVERA,28,28,7,3.2142857142857144,1.0,29,9.007407407407408,1,27,8.864285714285716,8.775,0.03571428571428571,28
22115 | MAT2022 | 2020 | OTOÑO,22115,MAT2022,ESTADÍSTICA PARA NEGOCIOS I,2020,OTOÑO,28,28,7,1.1785714285714286,0.0,5,9.033333333333333,4,24,7.742857142857143,7.742857142857143,0.14285714285714285,28
22471 | MAT1022 | 2020 | PRIMAVERA,22471,MAT1022,CÁLCULO I,2020,PRIMAVERA,28,28,18,4.0,0.0,28,8.285714285714286,7,21,7.389285714285713,7.457142857142856,0.25,28
23096 | MAT2012 | 2020 | OTOÑO,23096,MAT2012,CÁLCULO II,2020,OTOÑO,28,28,11,2.857142857142857,1.0,19,9.375,0,28,9.375,9.375,0.0,28
23149 | MAT1012 | 2020 | PRIMAVERA,23149,MAT1012,MATEMÁTICAS UNIVERSITARIAS,2020,PRIMAVERA,28,28,16,1.0357142857142858,0.0,13,5.5687500000000005,12,16,4.548809523809524,4.864285714285714,0.42857142857142855,28
23837 | MAT1022 | 2020 | OTOÑO,23837,MAT1022,CÁLCULO I,2020,OTOÑO,28,28,12,1.4642857142857142,0.0,8,7.550000000000001,2,26,7.284999999999999,7.239285714285714,0.07142857142857142,28
