id,carrera1,carrera2,carrera3
171710,LNI,,
171711,LAD,,
171713,LPO,,
171715,LEC,,
171716,LPM,,
171717,LIS,,
171724,LAD,,
171726,LFP,,
171727,LNI,,
171728,LFB,,
171730,LFP,,
171732,LCN,,
171734,LEC,,
171735,LAR,,
171737,LCS,,
171739,LAD,,
171741,BII,,
171742,LNI,,
171743,LFB,,
171744,LRI,LPT,
171746,LRP,,
171747,LAD,,
171748,LMK,,
171749,LFP,,
171750,LFB,,
171753,LRI,,
171754,LRT,,
171757,LPA,,
171763,LCS,,
171764,LQI,,
171765,LAR,,
171768,LNM,,
171769,LFB,,
171770,LNM,,
171774,LAT,,
171778,LAD,,
171779,LMT,,
171780,LAD,,
171781,LHR,,
171783,LPM,,
171784,LRI,,
171785,LIM,,
171786,LII,,
171787,LMU,,
171788,LAT,,
171789,LFA,,
171790,LRP,,
171791,LRT,,
171792,LDS,,
171793,LBN,,
171794,LBI,,
171796,LPM,,
171798,LFP,,
171799,LBI,,
171802,LPM,,
171803,LMK,,
171804,LIM,,
171805,LNM,,
171807,LFP,,
171808,LNI,,
171809,LDS,,
171811,LAR,,
171812,LMT,,
171813,LBN,,
171815,LAT,,
171817,LBI,,
171821,LHR,,
171822,LMT,,
171824,LRI,,
171825,LFP,,
171826,LBC,LFB,
171829,LIS,,
171830,LPA,,
171831,LAD,,
171832,LRI,,
171836,LBM,,
171838,LFP,,
171842,LPT,LRI,
171843,LBN,,
171844,LBC,,
171848,LIC,,
171849,LAT,,
171855,LBI,,
171856,LEA,,
171857,LAT,,
171858,LII,,
171860,LFB,,
171862,LRT,,
171863,LMT,,
171868,LAD,,
171870,LMT,,
171871,LFP,,
171873,LAT,,
171874,LMT,,
171875,LPA,LPO,
171876,LNI,,
171877,LNI,,
171878,LNI,,
171880,LFA,,
171881,LEF,,
171883,LII,,
171884,LNM,,
171885,LPA,,
171888,LIS,,
171890,LFP,,
171892,LMK,,
171895,LBC,,
171897,LMT,,
171899,LFP,,
171900,LBN,,
171902,LMT,,
171905,LCN,,
171907,LII,,
171908,LAR,,
171909,LRP,,
171910,LRP,,
171913,LMK,,
171914,LII,,
171925,LEF,,
171926,LII,,
171927,LEC,,
171928,LPD,,
171930,LAT,,
171932,LEC,,
171933,LBM,,
171936,LAD,,
171937,LAD,,
171938,LFB,,
171940,LPA,,
171942,LAD,LIN,
171943,BNI,,
171944,LFP,,
171945,LEF,,
171949,LBN,,
171951,LRT,,
171952,LIC,,
171953,LMK,,
171955,LFB,,
171958,LBN,,
171959,LAT,,
171960,LRT,,
171965,LIC,,
171966,LFA,,
171967,LNI,,
171972,LMK,,
171974,BBA,,
171975,LII,,
171976,LII,,
171977,LIN,,
171981,LPM,,
171982,LFP,,
171983,LRI,,
171986,LIN,,
171988,LFP,,
171989,LFP,,
171990,LFA,,
171992,LCS,,
171995,LBN,,
171996,LAD,,
171997,LFP,,
171998,LMT,,
171999,LIC,,
172001,LII,,
172004,LPA,,
172005,LQI,,
172011,LCN,,
172014,LEF,,
172015,LBM,,
172019,LAT,,
172020,LMT,,
172030,LEC,,
172031,LAR,,
172032,LAT,,
172034,LFP,,
172035,LIN,,
172043,LRI,,
172044,LPM,,
172045,LNI,,
172046,LAT,,
172052,LFA,,
172053,LIC,,
172054,LPM,,
172055,LFA,,
172058,LCS,,
172061,LAT,,
172062,LIS,,
172063,LBI,,
172064,LAD,,
172066,LNA,,
172067,LAD,,
172069,LRI,,
172070,LIS,,
172072,LIS,,
172077,LNM,,
172078,LEF,,
172080,LAT,,
172081,LBM,,
172082,LAD,,
172083,LFP,,
172087,LNI,,
172088,LBI,,
172090,LMT,,
172093,LNI,,
172094,LPO,,
172096,LDS,,
172098,LCN,,
172104,LAD,,
172107,LQI,,
172108,LFP,,
172109,BCN,,
172110,LIN,,
172113,LNM,,
172116,LNI,,
172119,LMK,,
172121,LIS,,
172122,LRM,,
172123,LAD,,
172124,LAT,,
172126,LBC,,
172127,LIC,,
172128,LEF,,
172129,LIM,,
172131,LRI,,
172132,LPM,,
172134,LNI,,
172135,LMK,,
172137,LHR,,
172141,LBM,,
172144,LHR,,
172145,LMK,,
172147,LFP,,
172148,LMT,,
172150,LRI,,
172151,LAR,,
172152,LHR,,
172155,LPM,,
172158,LRI,LPO,
172159,LMK,,
172160,LAD,,
172161,LIS,,
172162,LPA,,
172163,LNI,,
172165,LHR,,
172167,LMK,,
172169,LMT,,
172172,LFP,,
172173,LFP,,
172174,LBN,,
172175,LIC,,
172176,LMK,,
172179,LQI,,
172180,LAT,,
172181,LIS,,
172182,LCN,,
172183,LPD,,
172187,LRI,,
172190,LIS,,
172191,LEF,,
172192,LNI,,
172193,LII,,
172196,LBI,,
172198,LAR,,
172199,LHR,,
172201,LNI,,
172203,LPT,LRI,
172204,LPA,,
172205,LAT,,
172206,LAD,,
172207,LBN,,
172209,LBM,,
172210,LBN,,
172211,LFA,,
172213,LBN,,
172215,LBC,,
172216,LNM,,
172217,LEF,,
172218,LAR,,
172227,LAR,,
172228,LFB,,
172229,LII,,
172232,LIM,,
172233,LFB,,
172234,LBN,,
172235,LEF,,
172238,LAD,,
172239,LMT,,
172241,LBN,,
172244,LAD,,
172245,LAD,,
172246,LAT,,
172247,LFB,,
172248,LNI,,
172251,LAD,,
172252,LII,,
172255,LMT,,
172257,LBC,,
172260,LBN,,
172261,LAD,,
172264,LMT,,
172266,LIS,LPA,
172267,BBA,,
172269,LNI,,
172274,LAD,,
172278,LNM,,
172279,LCS,,
172282,LBN,,
172284,LFP,,
172285,LHR,,
172286,LPM,,
172287,LNI,,
172288,LIC,,
172292,LIM,,
172295,LRI,,
172296,LMT,,
172297,LFP,,
172300,LAD,,
172301,LIN,,
172302,LEC,,
172305,LAR,,
172306,LPD,,
172310,LIC,,
172311,LFP,,
172317,LBM,,
172318,LNM,,
172319,LRT,,
172320,LMK,,
172321,LIC,,
172322,LEF,,
172324,LNI,,
172325,LMK,,
172326,LBM,,
172327,LFA,,
172328,LMK,,
172329,LIM,,
172333,LEF,,
172334,LEF,,
172335,LNM,,
172338,LNM,,
172339,LEC,,
172342,LAR,,
172343,LQI,,
172344,LEF,,
172345,LEF,,
172346,LEF,,
172350,LIM,,
172352,LII,,
172353,LFP,,
172356,LCS,,
172360,LIS,,
172368,LIS,,
172370,LHR,,
172371,LEF,,
172379,LIC,,
172380,LAR,,
172384,LAR,,
172387,LAD,,
172392,BPA,,
172393,LIC,,
172396,LAD,,
172398,LAD,,
172411,LPA,,
172415,LIM,,
172417,LHR,,
172419,LCN,,
172421,LRI,,
172422,LNI,,
172423,LEF,,
172424,LAR,,
172433,LBI,,
172438,LRI,,
172453,LAR,,
172454,LAD,,
172457,LRP,,
172458,LEC,,
172459,LMK,,
172461,LIM,,
172462,LIS,,
172463,LHR,,
172469,LMT,,
172470,LMK,,
172471,LEF,,
172472,LEF,,
172473,LEC,,
172474,LBC,,
172481,LPA,,
172485,LFA,,
172486,LEF,,
172489,LII,,
172491,LEF,,
172492,LEF,,
172493,LEF,,
172494,LEF,,
172496,LEF,,
172497,LEF,,
172499,LEF,,
172504,LIC,LQI,
172505,LAR,,
172506,LEF,,
172514,LEF,,
172515,LAP,,
172517,LDE,,
172518,LBC,,
172519,LNM,,
172521,LPM,,
172522,LIC,,
172527,LBM,,
172528,LAD,,
172529,LFP,,
172530,LIM,,
172531,LDS,,
172533,LPA,,
172537,LRI,,
172538,LPM,,
172545,LII,,
172551,LNM,,
172555,LBN,,
172557,LRI,,
172559,LQI,,
172561,LNI,,
172562,LRT,,
172571,LIS,,
172573,LAD,,
172575,LBC,,
172576,LAD,,
172578,LPM,,
172580,LBM,,
172581,LMT,,
172583,LCN,,
172585,LPD,,
172587,LAI,,
172590,LHR,,
172599,LIC,,
172601,LIY,,
172607,LPM,,
172610,LIC,,
172611,LRI,,
172613,LPT,,
172614,LMT,,
172621,LEF,,
172623,LAD,,
172627,LFP,,
172628,LNM,,
172629,LMT,,
172630,LBN,,
172631,LPO,,
172633,LAD,,
172638,LIM,,
172641,LAR,,
172642,LNI,,
172643,LPO,,
172644,LIY,,
172645,LAT,,
172647,LIS,,
172648,LFA,,
172650,LIM,,
172652,LRI,,
172657,LBI,,
172659,LMT,,
172660,LAD,,
172662,LIC,,
172663,LEF,,
172664,LEF,,
172665,LEF,,
172666,LEF,,
172667,LEF,,
172668,LEF,,
172669,LEF,,
172670,LEF,,
172673,LAD,,
172676,LAT,,
172677,LMT,,
172691,LRT,LIS,
172694,LAR,,
172695,LAR,,
172696,LMT,,
172697,LAR,,
172701,LRT,,
172703,LII,,
172707,LAT,,
172708,LAT,,
172709,LAT,,
172714,LAD,,
172718,LIY,,
172719,LRP,,
172720,LMT,,
172723,LBI,,
172725,LIS,,
172731,LAT,,
172733,LFB,LBC,
172735,LNA,,
172737,LPT,,
172740,LAD,,
172741,LAT,,
172742,LFP,,
172743,LFP,,
172746,LPM,,
172747,LIC,,
172748,LBC,,
172751,LII,,
172755,LHR,,
172757,LIM,,
172761,LMT,,
172764,LAT,,
172765,LIC,,
172766,LRI,,
172767,LFA,,
172773,LMK,,
172774,LRT,,
172776,LMT,,
172777,LAD,,
172778,LAD,,
172779,LAD,,
172783,LPM,,
172789,LNM,,
172790,LFP,,
172797,LAD,,
172799,LMK,,
172805,LNI,,
172810,LFA,,
172819,LBN,,
172820,LRT,LMT,
172828,LFB,LBC,
172830,LAT,,
172831,LMT,,
172832,LPT,,
172833,LBI,,
172835,LBM,,
172836,LRI,,
172838,LMT,,
172846,LMT,LRT,
172852,LIM,,
172863,LNI,,
172864,LIS,,
172869,LNM,,
172870,LPO,LPA,
172878,LMK,,
172885,LBN,,
172887,LEC,,
172888,LBN,,
172892,LAT,,
172894,LRP,,
172896,LNI,,
172897,LIC,,
172899,LAD,,
172902,LIC,,
172910,LIY,,
172913,LNM,,
172917,LFA,,
172919,LIC,,
172926,LBM,,
172928,LFB,,
172929,LPM,,
172935,LEC,,
172936,LHR,,
172944,LAD,,
172945,LCN,,
172946,LRI,,
172950,LBI,,
172954,LMK,,
172967,LQI,,
172970,LQI,,
172973,LFA,,
172975,LIS,,
172978,LMK,,
172979,LQI,,
172980,LFP,,
172981,LNM,,
172983,LAR,,
172985,LPM,,
172986,LPO,,
172988,LCN,,
172990,LQI,,
172992,LPM,,
172997,LFA,,
172999,LEF,,
173000,LIC,,
173001,LFP,,
173005,LFP,,
173006,LAD,,
173008,LPA,,
173009,LII,,
173010,LPA,,
173011,LIS,,
173012,LII,,
173013,LAD,,
173016,LMK,,
173017,LFP,,
173019,LAD,,
173021,LAR,,
173022,LEF,,
173024,LFP,,
173025,LDS,,
173026,LMT,,
173027,LMT,,
173029,LAT,,
173030,LAD,,
173034,LEF,,
173035,LAD,,
173037,LBI,,
173039,LPT,LRI,
173040,LPM,,
173041,LAD,,
173042,LBN,,
173063,LBN,,
173086,LHR,,
173089,LIS,,
173091,LPM,,
173093,LAD,,
173097,LPA,,
173098,LNM,,
173100,LPT,,
173101,LFB,,
173103,LQI,,
173104,LCN,,
173105,LNA,,
173107,LEC,,
173109,LFP,,
173112,LQI,,
173115,LRI,,
173118,LII,,
173119,LEC,,
173120,LEA,,
173121,LEC,,
173122,LIS,,
173125,LPT,LRI,
173126,LCN,,
173127,LIS,,
173129,LFP,,
173131,LMT,,
173132,LNM,LBI,LBC
173135,LCN,,
173137,LMK,,
173140,LNI,,
173142,LQI,,
173143,LRP,,
173144,LNI,,
173146,LAT,,
173149,LPM,,
173150,LRI,,
173151,LAT,,
173157,LBM,,
173158,LAT,,
173159,LCS,LII,
173160,LCN,,
173162,LMK,,
173167,LQI,,
173170,LBM,,
173171,LCU,,
173173,LEA,,
173176,LAR,,
173183,LFA,,
173187,LBM,LRT,
173190,LAR,,
173192,LNI,,
173193,LAR,,
173194,LFA,,
173197,LEF,,
173198,LEF,,
173199,LBN,LAD,
173200,LMT,,
173202,LIM,,
173203,LPA,,
173204,LAD,,
173206,LRI,,
173214,LNM,,
173217,LFB,,
173218,LFB,,
173219,LFB,,
173223,LAT,LDS,
173225,LNI,,
173226,LRI,,
173227,LEF,,
173229,LRI,,
173231,LCS,LII,
173232,LII,,
173233,LII,,
173234,LEF,,
173235,LRI,,
173243,LBC,LFB,
173245,LII,,
173251,LBM,,
173252,LNM,,
173253,LPM,,
173258,LNM,,
173259,LIS,,
173260,LIS,LPM,
173261,LNI,,
173263,LII,,
173264,LRT,,
173268,LMK,,
173269,LII,,
173270,LEC,,
173279,LHR,,
173286,LNI,,
173291,LIS,,
173294,LIM,,
173295,LPM,,
173297,LAT,,
173300,LQI,,
173301,LEA,,
173302,LRI,,
173304,LNI,,
173309,LAR,,
173311,LPA,,
173313,LQI,,
173316,LAR,,
173321,LNM,,
173323,LNI,,
173324,LHR,,
173328,LPO,LPA,
173336,LMT,,
173339,LPT,,
173349,LAT,,
173350,LNI,,
173354,LNI,,
173357,LQI,,
173361,LBI,,
173371,LPA,,
173375,LAT,,
173376,LIM,,
173379,LNA,,
173381,LFP,,
173382,LNM,,
173384,LBN,,
173387,LNI,,
173388,LPT,LEC,
173391,LDS,,
173392,LAT,,
173393,LFP,,
173394,LAR,,
173396,LQI,,
173409,LNI,,
173410,LII,,
173412,LAR,,
173414,LFP,,
173416,LAT,,
173417,LBM,,
173418,LFP,,
173420,LNI,,
173421,LNI,,
173422,LFB,,
173424,LEC,,
173426,LPA,,
173427,LIS,,
173428,LDS,,
173430,LRI,,
173432,LAT,,
173435,LMK,,
173436,LNI,,
173437,LAT,,
173438,LAD,,
173439,LII,,
173446,LBN,,
173447,LCN,,
173460,LNM,,
173461,LPA,,
173462,LBM,,
173465,LQI,,
173466,LMK,,
173470,LII,,
173471,LRI,LNI,
173474,LBN,,
173475,LII,,
173477,LAD,,
173478,LEF,,
173480,LPA,,
173481,LRI,,
173483,LPM,,
173486,LRI,,
173489,LDS,,
173490,LFB,,
173493,LBN,,
173498,LIC,,
173501,LMK,,
173505,LAD,,
173507,LAR,,
173508,LEF,,
173509,LEF,,
173511,LAR,,
173518,LFP,,
173526,LNI,,
173528,LCN,,
173529,LEF,,
173533,LPO,,
173536,LIS,,
173538,LRT,,
173541,LMK,,
173544,LBI,,
173545,LAT,,
173548,LIV,,
173549,LMT,,
173553,LEF,,
173554,LEC,,
173561,LNM,,
173562,LMK,,
173563,LBM,,
173572,LFP,,
173574,LFA,,
173576,LNI,,
173580,LEC,,
173582,LAT,,
173588,LBN,,
173589,LCN,,
173591,LDS,,
173592,LCS,,
173593,LCN,,
173596,LBI,,
173597,LIM,,
173598,LMK,,
173599,LFB,,
173602,LII,,
173605,LAT,LDS,
173608,LNI,,
173609,LAR,,
173613,LMT,,
173614,LQI,,
173619,LCN,,
173621,LHR,,
173626,LCN,,
173628,LBM,,
173633,LIS,,
173634,LEC,,
173635,LPM,,
173638,LIM,,
173640,LEF,,
173642,LEF,,
173643,LNI,,
173649,LNM,,
173650,LEF,,
173652,LIM,,
173653,LAD,,
173654,LQI,,
173656,LFP,,
173658,LPM,,
173660,LMT,,
173662,LEA,LRM,
173664,LII,,
173665,LII,,
173669,LEF,,
173671,LAR,,
173672,LMK,,
173673,LFP,,
173674,LNI,,
173675,LII,,
173676,LBN,,
173678,LEA,,
173684,LBI,,
173685,LIS,,
173687,LHR,,
173688,LIS,,
173689,LAT,,
173691,LIC,,
173692,LEC,,
173693,LFB,,
173694,LCN,,
173697,LHR,,
173699,LEF,,
173703,LIS,,
173706,LII,,
173709,LCS,LII,
173714,LHR,,
173719,LAD,,
173721,LPA,,
173723,LIS,,
173724,LNM,,
173725,LEF,,
173731,LNI,,
173732,LAD,,
173740,LEC,,
173749,LRT,LMT,
173750,LEC,,
173751,LIS,,
173752,LEC,,
173760,LMT,,
173766,BAR,,
173769,LMT,LBM,
173770,LEC,,
173771,LNI,,
173772,LNI,,
173774,LNM,,
173777,LAD,,
173778,LII,,
173783,LNI,,
173786,LMK,,
173788,LRT,,
173789,LAR,,
173793,LNI,,
173795,LFB,,
173800,LFP,,
173802,LDS,LAT,
173808,LBM,,
173809,LMK,,
173810,LNM,,
173813,LFP,,
173814,LNM,,
173815,LMT,,
173820,LMK,,
173822,LBN,,
173825,LIS,,
173826,LBM,,
173827,LNI,,
173832,LNA,,
173834,LFP,,
173835,LBN,,
173837,LRI,,
173841,LFP,,
173842,LHR,,
173845,LBM,,
173848,LEC,,
173851,LMT,LBM,
173853,LMT,,
173854,LAT,,
173856,LBM,,
173863,LIS,,
173864,LPA,,
173866,LDS,,
173871,LCN,,
173874,LNI,,
173875,LIS,,
173876,LRT,,
173877,LIM,,
173878,LFP,,
173880,LNM,,
173881,LEF,,
173882,LBC,LFB,
173887,LNM,,
173888,LII,,
173890,LQI,,
173891,LIM,,
173893,LMK,,
173900,LFA,,
173907,LEC,,
173912,LFP,,
173913,LMT,,
173914,LAT,,
173915,LBC,,
173918,LMK,,
173921,LFB,LBC,
173922,LEF,,
173924,LNM,,
173925,BIS,,
173927,LEF,,
173933,LEF,,
173936,LII,,
173937,LIV,,
173938,LRT,,
173941,LHR,,
173944,LIS,,
173946,LEC,,
173948,LIS,,
173949,LNI,,
173950,LPA,,
173952,LAT,,
173954,LMK,,
173957,LAD,,
173962,LCN,,
173965,LAT,,
173968,LQI,,
173972,LNM,,
173973,LAT,,
173983,LBC,LFB,
173989,LPT,,
173990,LCN,,
173994,LAR,,
173995,LAR,,
174000,LMT,,
174001,LMK,,
174004,LII,,
174005,LAD,,
174007,LMK,,
174012,LEC,,
174014,LAR,,
174017,LII,,
174018,LNM,,
174023,LIM,,
174029,LBM,,
174031,LBM,,
174033,LAR,,
174034,LPD,,
174042,LFB,,
174045,LAD,,
174047,LPA,,
174048,LEF,,
174049,LMT,,
174051,LRP,,
174052,LPA,,
174053,LAT,,
174062,LNI,,
174064,LAT,,
174067,LIC,,
174068,LIN,,
174069,LNM,,
174072,LPA,,
174075,LPA,,
174078,LNM,,
174080,LPA,,
174084,LBN,,
174086,LIS,,
174089,LEC,,
174090,LIM,,
174093,LIC,,
174094,LIN,,
174098,LBM,,
174100,BIY,,
174101,LFP,,
174104,LEF,,
174105,LFA,,
174107,LBC,,
174109,LAD,,
174111,LFA,,
174112,LMT,,
174117,LIS,,
174124,LAT,,
174127,LRP,,
174129,LAT,,
174131,LEF,,
174132,LPA,,
174135,LNM,,
174136,LEC,,
174137,LAD,,
174139,LNM,,
174142,LPA,,
174143,LBM,,
174144,LIS,,
174145,LIS,,
174146,LNM,,
174147,LNI,,
174149,LNA,,
174151,LNA,,
174154,LBI,,
174156,LEA,,
174160,LPA,,
174162,LNI,,
174165,LAR,,
174166,LCS,,
174167,LBN,,
174174,LAD,,
174175,LBN,,
174176,LEF,,
174177,LDS,,
174179,LAT,LDS,
174181,LMK,,
174186,LMT,,
174190,LCS,,
174191,LII,,
174193,LDE,,
174194,LEF,,
174195,LCS,,
174203,LNM,,
174207,LPA,,
174208,LNM,,
174210,LEF,,
174213,LAD,,
174215,LCS,,
174216,LNI,,
174218,LPD,,
174219,LIN,,
174220,LAR,,
174221,LIM,,
174222,LPA,,
174223,LNI,,
174225,LEF,,
174226,LIC,,
174227,LEF,,
174229,LNM,,
174235,LRT,,
174236,LNI,,
174237,LIM,,
174238,LAT,LDS,
174239,LNM,,
174240,LMK,,
174243,LRI,,
174246,LAT,,
174251,LFP,,
174256,LFP,,
174257,LDS,,
174263,LPA,,
174264,LFP,,
174267,LBI,,
174268,LND,,
174269,LCN,,
174270,LFP,,
174271,LIS,,
174272,LNM,,
174273,LCN,,
174274,LFB,,
174277,LHR,,
174278,LBM,,
174279,LNI,,
174281,LEF,,
174282,LEF,,
174283,LNI,,
174286,LPA,,
174288,LII,,
174289,LIC,,
174290,LQI,,
174291,LAT,LDS,
174293,LPA,,
174294,LAD,,
174298,LNI,,
174304,LPM,,
174305,LNA,,
174306,LFA,,
174307,LFP,,
174308,LEF,,
174312,LNM,,
174313,LQI,,
174320,LHR,,
174328,LNI,,
174329,LBM,,
174331,LEF,,
174334,LAR,,
174335,LNI,,
174336,LNI,,
174341,LAP,,
174342,LEC,,
174345,LDS,LAT,
174346,LBM,,
174348,LEF,,
174353,LEF,,
174357,LBM,LBC,
174359,LPA,,
174362,LNM,,
174364,LBN,,
174365,LIS,,
174366,LPO,,
174368,LBC,,
174370,LNA,,
174372,LBN,,
174374,LAR,,
174376,LNI,,
174377,LFP,,
174378,LIM,,
174380,LBN,,
174384,LNM,,
174385,LAT,,
174394,LCN,,
174395,LPM,,
174400,LNA,,
174405,LPA,,
174406,LBN,,
174407,LNI,,
174408,LPA,,
174409,LNI,,
174412,LAR,,
174415,LAD,,
174416,LBM,,
174417,LHR,,
174419,LEC,LFP,
174421,LNM,,
174424,LNM,,
174425,LAD,,
174427,LQI,,
174428,LMK,,
174431,LIM,,
174433,LAT,,
174440,LEF,,
174442,LBI,,
174443,LEC,LNI,
174444,LAD,LHR,
174446,LAD,,
174447,LAD,,
174453,LII,,
174454,LAT,,
174455,LMT,,
174460,LNI,,
174462,LEC,,
174463,LAD,,
174464,LNI,,
174466,LBN,,
174467,LIN,LBI,
174468,LNI,,
174470,LEC,,
174471,LIC,,
174473,LIM,,
174476,LPO,,
174481,LNI,,
174482,LAR,,
174483,LHR,,
174484,LNI,,
174485,LRI,,
174487,LAT,,
174488,LNI,,
174489,LIS,,
174491,LHR,,
174492,LNI,,
174495,LMT,,
174497,LPA,,
174498,LPO,LPA,
174499,LRP,,
174502,LHR,,
174503,LAR,,
174504,LFA,,
174506,LMK,,
174508,LFB,,
174509,LIS,,
174510,LIY,,
174511,LMK,,
174512,LMT,,
174513,LMT,,
174514,LIM,,
174516,LIC,,
174517,LMK,,
174520,LAT,,
174521,LPT,,
174523,LFP,,
174525,LIN,,
174526,LCN,,
174527,LRT,,
174528,LPT,,
174530,LMK,,
174534,LEF,,
174535,LEF,,
174539,LEC,,
174541,LCS,,
174542,LIN,,
174543,LAT,,
174544,LII,,
174545,LPM,,
174550,LMT,,
174555,LAD,,
174562,BNI,,
174567,LPM,,
174568,LIN,,
174572,LEF,,
174574,LNM,,
174577,LCN,,
174581,LII,,
174585,LBM,,
174592,LIS,,
174594,LRP,,
174595,LAT,,
174600,LFP,,
174601,LIM,,
174604,LBN,,
174612,LHR,,
174615,LDS,,
174616,LBI,,
174617,LMK,,
174618,LNA,,
174620,LBM,,
174622,LIN,,
174625,LBM,,
174626,LAT,,
174627,LAR,,
174629,LCU,,
174630,LBI,,
174631,LMK,,
174633,LQI,,
174635,LII,,
174636,LNA,,
174637,LPM,,
174638,LAR,,
174639,LII,,
174642,LBC,,
174647,LAD,,
174649,LFB,,
174652,LAR,,
174653,LIS,,
174654,LPD,,
174655,LAD,,
174657,LII,,
174660,LHR,,
174661,LFA,,
174662,LMK,,
174664,LAR,,
174666,LCS,,
174667,LHR,,
174668,LMT,,
174670,LAR,,
174672,LAD,,
174675,LII,,
174677,LAI,,
174681,LEC,,
174682,LRI,,
174684,LIM,,
174685,LIS,,
174686,LPM,,
174689,LEC,,
174690,LAT,,
174694,LII,,
174695,LAD,LMK,
174697,LBN,,
174699,LBN,,
174701,LEF,,
174702,LIS,,
174703,LNI,,
174704,LIM,,
174706,LEF,,
174707,LDS,LAT,
174708,LAT,LDS,
174709,LFB,LBC,
174711,LFP,,
174715,LQI,,
174716,LMK,,
174717,LHR,,
174718,LNI,,
174720,LMT,,
174723,LIS,,
174724,LNI,,
174725,LBI,,
174727,LMK,,
174728,LAT,,
174730,LNI,,
174733,LMK,,
174734,LFP,,
174735,LBI,,
174738,LFB,,
174739,LMR,,
174743,LAR,,
174745,LEC,,
174746,LMK,,
174748,LAD,,
174750,LPA,,
174751,LII,,
174755,LAR,,
174757,LNI,,
174758,LPA,,
174761,LRT,LMT,
174762,LDS,,
174766,LNI,,
174770,LBI,,
174771,LAT,,
174772,LRI,,
174773,LQI,,
174774,LRT,,
174775,LPA,,
174776,LAR,,
174780,LIS,,
174782,LPM,,
174783,LBM,,
174784,LRP,,
174787,LFP,,
174788,LFA,,
174789,LNI,,
174790,LIC,,
174792,LIM,,
174793,LNI,,
174795,LAR,,
174796,LBI,LBC,
174798,LMT,,
174799,LFA,,
174801,LNM,,
174803,LAT,,
174805,LPM,,
174806,LNM,,
174808,LMK,,
174810,LII,,
174812,LBI,,
174813,LEF,,
174814,LFP,,
174816,LMT,,
174819,LEF,,
174820,LEF,,
174821,LAD,LMK,
174829,LIS,,
174830,LRI,,
174831,LNI,,
174834,LNA,,
174839,LBM,,
174841,LFA,,
174842,LEF,,
174844,LEF,,
174846,LAD,,
174849,LMK,,
174853,LEF,,
174856,LFA,,
174861,LMK,,
174863,LAT,,
174864,LIC,,
174865,LAR,,
174866,LNM,,
174867,LEF,,
174868,LEF,,
174874,LAT,,
174877,LNI,,
174881,LFA,,
174882,LFB,,
174883,LPM,,
174886,LIN,,
174887,LBC,,
174891,LNI,,
174893,LMT,,
174896,LII,,
174897,LII,,
174898,LCN,,
174902,LIS,,
174910,LAR,,
174912,LAD,,
174920,LIS,,
174922,LIM,,
174924,LFA,,
174925,LBN,,
174926,LRT,LIS,
174927,LFP,,
174930,LBN,,
174935,LNI,,
174937,LPT,LRI,
174938,LAD,,
174939,LFB,,
174940,LII,,
174941,LAD,,
174943,LII,,
174945,LPA,,
174946,LAT,,
174951,BMK,,
174953,LFP,,
174954,LQI,,
174955,LNI,,
174956,LNM,,
174957,LII,,
174965,LMK,,
174966,LHR,,
174967,LRI,,
174969,LFA,,
174970,LAT,,
174973,LNI,,
174977,LII,,
174985,LBM,,
174987,LMT,,
174991,LNA,,
174992,LNI,,
174994,LNI,,
174998,LBN,LEC,
174999,LDS,,
175001,LRI,,
175008,LIS,,
175009,LMU,,
175014,LDS,,
175015,LMT,,
175016,LPO,LPA,
175021,LPM,,
175022,LAR,,
175029,LIC,,
175030,LPM,,
175032,LHR,,
175034,LAR,,
175035,LIN,LQI,
175036,LIC,,
175038,LMK,,
175039,LPM,,
175041,LIM,,
175043,LIS,,
175044,LPA,,
175046,LEC,,
175051,LBM,,
175052,LRI,,
175057,LAR,,
175060,LCN,,
175063,LAT,,
175065,LIC,,
175068,LMT,,
175069,LAT,LDS,
175070,LAR,,
175071,LCS,,
175078,LIM,,
175087,LCN,,
175092,LRT,,
175095,LPM,,
175102,LBN,,
175103,LIC,,
175104,LAD,,
175105,LNI,,
175107,LNI,,
175108,LPA,,
175109,LMT,,
175113,LQI,,
175114,LRI,,
175115,LAR,,
175122,LNI,,
175123,LAD,,
175124,LAR,,
175126,LIS,,
175127,LII,,
175129,LQI,,
175130,LPA,,
175131,LFA,,
175133,LFB,,
175137,LII,,
175140,LNM,,
175141,LEC,,
175145,LII,,
175146,LIC,,
175153,LRI,,
175154,LII,,
175155,LNI,,
175162,LBI,,
175165,LIC,,
175169,LDS,,
175171,LDS,LAT,
175172,LII,,
175173,LDS,,
175176,LFP,,
175178,LNM,,
175180,LCD,,
175181,LIM,,
175182,LIM,,
175183,LAR,,
175185,LIC,,
175187,LHR,,
175189,LNI,,
175198,LHR,,
175199,LAT,LDS,
175201,LRT,,
175202,LFP,,
175204,LEC,,
175205,LAR,,
175206,LNI,,
175211,LCD,,
175213,LPA,,
175216,LAR,,
175217,LMK,,
175219,LBN,,
175222,LRT,,
175226,LHR,,
175228,LAT,,
175232,LMK,,
175234,LII,,
175235,LEC,,
175238,LNI,,
175239,LFP,,
175241,LFP,,
175243,LBN,,
175248,LPM,,
175251,LMT,,
175254,LFA,,
175256,LIM,,
175257,LNM,,
175260,LHR,,
175261,LPM,,
175262,LMU,,
175263,LNI,,
175265,LRT,,
175272,LQI,LIN,
175276,LII,,
175277,LRT,,
175278,LEC,,
175282,LPM,,
175283,LCS,,
